"av_wages_year_prev";"av_wages_year";"av_wages_quarter";"calculation_type";"calculation_code";"industry";"average_wages_growth";"average_wages_value_prev";"average_wages_value";"industry_code"
2014;2015;3;pøepoètený;200;"Zásobování vodou; èinnosti související s odpady a sanacemi";2.46;23237;23809;E
2014;2015;3;pøepoètený;200;"Zásobování vodou; èinnosti související s odpady a sanacemi";2.46;23237;23809;E
2014;2015;3;pøepoètený;200;"Zásobování vodou; èinnosti související s odpady a sanacemi";2.46;23237;23809;E
2014;2015;3;pøepoètený;200;"Zásobování vodou; èinnosti související s odpady a sanacemi";2.46;23237;23809;E
2014;2015;3;pøepoètený;200;"Zásobování vodou; èinnosti související s odpady a sanacemi";2.46;23237;23809;E
2014;2015;3;pøepoètený;200;"Zásobování vodou; èinnosti související s odpady a sanacemi";2.46;23237;23809;E
2014;2015;3;pøepoètený;200;"Zásobování vodou; èinnosti související s odpady a sanacemi";2.46;23237;23809;E
2014;2015;3;pøepoètený;200;"Zásobování vodou; èinnosti související s odpady a sanacemi";2.46;23237;23809;E
2014;2015;3;pøepoètený;200;"Zásobování vodou; èinnosti související s odpady a sanacemi";2.46;23237;23809;E
2014;2015;3;pøepoètený;200;"Zásobování vodou; èinnosti související s odpady a sanacemi";2.46;23237;23809;E
2014;2015;3;pøepoètený;200;"Zásobování vodou; èinnosti související s odpady a sanacemi";2.46;23237;23809;E
2014;2015;3;pøepoètený;200;"Zásobování vodou; èinnosti související s odpady a sanacemi";2.46;23237;23809;E
2014;2015;3;pøepoètený;200;"Zásobování vodou; èinnosti související s odpady a sanacemi";2.46;23237;23809;E
2014;2015;3;pøepoètený;200;"Zásobování vodou; èinnosti související s odpady a sanacemi";2.46;23237;23809;E
2014;2015;3;pøepoètený;200;"Zásobování vodou; èinnosti související s odpady a sanacemi";2.46;23237;23809;E
2014;2015;4;pøepoètený;200;"Zásobování vodou; èinnosti související s odpady a sanacemi";2.99;26864;27666;E
2014;2015;4;pøepoètený;200;"Zásobování vodou; èinnosti související s odpady a sanacemi";2.99;26864;27666;E
2014;2015;4;pøepoètený;200;"Zásobování vodou; èinnosti související s odpady a sanacemi";2.99;26864;27666;E
2014;2015;4;pøepoètený;200;"Zásobování vodou; èinnosti související s odpady a sanacemi";2.99;26864;27666;E
2014;2015;4;pøepoètený;200;"Zásobování vodou; èinnosti související s odpady a sanacemi";2.99;26864;27666;E
2014;2015;4;pøepoètený;200;"Zásobování vodou; èinnosti související s odpady a sanacemi";2.99;26864;27666;E
2014;2015;4;pøepoètený;200;"Zásobování vodou; èinnosti související s odpady a sanacemi";2.99;26864;27666;E
2014;2015;4;pøepoètený;200;"Zásobování vodou; èinnosti související s odpady a sanacemi";2.99;26864;27666;E
2014;2015;4;pøepoètený;200;"Zásobování vodou; èinnosti související s odpady a sanacemi";2.99;26864;27666;E
2014;2015;4;pøepoètený;200;"Zásobování vodou; èinnosti související s odpady a sanacemi";2.99;26864;27666;E
2014;2015;4;pøepoètený;200;"Zásobování vodou; èinnosti související s odpady a sanacemi";2.99;26864;27666;E
2014;2015;4;pøepoètený;200;"Zásobování vodou; èinnosti související s odpady a sanacemi";2.99;26864;27666;E
2014;2015;4;pøepoètený;200;"Zásobování vodou; èinnosti související s odpady a sanacemi";2.99;26864;27666;E
2014;2015;4;pøepoètený;200;"Zásobování vodou; èinnosti související s odpady a sanacemi";2.99;26864;27666;E
2014;2015;4;pøepoètený;200;"Zásobování vodou; èinnosti související s odpady a sanacemi";2.99;26864;27666;E
2014;2015;4;pøepoètený;200;"Zásobování vodou; èinnosti související s odpady a sanacemi";2.99;26864;27666;E
2014;2015;4;pøepoètený;200;"Zásobování vodou; èinnosti související s odpady a sanacemi";2.99;26864;27666;E
2014;2015;4;pøepoètený;200;"Zásobování vodou; èinnosti související s odpady a sanacemi";2.99;26864;27666;E
2014;2015;4;pøepoètený;200;"Zásobování vodou; èinnosti související s odpady a sanacemi";2.99;26864;27666;E
2014;2015;4;pøepoètený;200;"Zásobování vodou; èinnosti související s odpady a sanacemi";2.99;26864;27666;E
2014;2015;4;pøepoètený;200;"Zásobování vodou; èinnosti související s odpady a sanacemi";2.99;26864;27666;E
2014;2015;4;pøepoètený;200;"Zásobování vodou; èinnosti související s odpady a sanacemi";2.99;26864;27666;E
2014;2015;4;pøepoètený;200;"Zásobování vodou; èinnosti související s odpady a sanacemi";2.99;26864;27666;E
2014;2015;4;pøepoètený;200;"Zásobování vodou; èinnosti související s odpady a sanacemi";2.99;26864;27666;E
2014;2015;4;pøepoètený;200;"Zásobování vodou; èinnosti související s odpady a sanacemi";2.99;26864;27666;E
2014;2015;4;pøepoètený;200;"Zásobování vodou; èinnosti související s odpady a sanacemi";2.99;26864;27666;E
2014;2015;1;pøepoètený;200;Stavebnictví;2.52;21530;22073;F
2014;2015;1;pøepoètený;200;Stavebnictví;2.52;21530;22073;F
2014;2015;1;pøepoètený;200;Stavebnictví;2.52;21530;22073;F
2014;2015;1;pøepoètený;200;Stavebnictví;2.52;21530;22073;F
2014;2015;1;pøepoètený;200;Stavebnictví;2.52;21530;22073;F
2014;2015;1;pøepoètený;200;Stavebnictví;2.52;21530;22073;F
2014;2015;1;pøepoètený;200;Stavebnictví;2.52;21530;22073;F
2014;2015;1;pøepoètený;200;Stavebnictví;2.52;21530;22073;F
2014;2015;1;pøepoètený;200;Stavebnictví;2.52;21530;22073;F
2014;2015;1;pøepoètený;200;Stavebnictví;2.52;21530;22073;F
2014;2015;1;pøepoètený;200;Stavebnictví;2.52;21530;22073;F
2014;2015;1;pøepoètený;200;Stavebnictví;2.52;21530;22073;F
2014;2015;1;pøepoètený;200;Stavebnictví;2.52;21530;22073;F
2014;2015;1;pøepoètený;200;Stavebnictví;2.52;21530;22073;F
2014;2015;1;pøepoètený;200;Stavebnictví;2.52;21530;22073;F
2014;2015;1;pøepoètený;200;Stavebnictví;2.52;21530;22073;F
2014;2015;1;pøepoètený;200;Stavebnictví;2.52;21530;22073;F
2014;2015;1;pøepoètený;200;Stavebnictví;2.52;21530;22073;F
2014;2015;1;pøepoètený;200;Stavebnictví;2.52;21530;22073;F
2014;2015;1;pøepoètený;200;Stavebnictví;2.52;21530;22073;F
2014;2015;1;pøepoètený;200;Stavebnictví;2.52;21530;22073;F
2014;2015;1;pøepoètený;200;Stavebnictví;2.52;21530;22073;F
2014;2015;1;pøepoètený;200;Stavebnictví;2.52;21530;22073;F
2014;2015;1;pøepoètený;200;Stavebnictví;2.52;21530;22073;F
2014;2015;1;pøepoètený;200;Stavebnictví;2.52;21530;22073;F
2014;2015;2;pøepoètený;200;Stavebnictví;4.52;22743;23771;F
2014;2015;2;pøepoètený;200;Stavebnictví;4.52;22743;23771;F
2014;2015;2;pøepoètený;200;Stavebnictví;4.52;22743;23771;F
2014;2015;2;pøepoètený;200;Stavebnictví;4.52;22743;23771;F
2014;2015;2;pøepoètený;200;Stavebnictví;4.52;22743;23771;F
2014;2015;2;pøepoètený;200;Stavebnictví;4.52;22743;23771;F
2014;2015;2;pøepoètený;200;Stavebnictví;4.52;22743;23771;F
2014;2015;2;pøepoètený;200;Stavebnictví;4.52;22743;23771;F
2014;2015;2;pøepoètený;200;Stavebnictví;4.52;22743;23771;F
2014;2015;2;pøepoètený;200;Stavebnictví;4.52;22743;23771;F
2014;2015;2;pøepoètený;200;Stavebnictví;4.52;22743;23771;F
2014;2015;2;pøepoètený;200;Stavebnictví;4.52;22743;23771;F
2014;2015;2;pøepoètený;200;Stavebnictví;4.52;22743;23771;F
2014;2015;2;pøepoètený;200;Stavebnictví;4.52;22743;23771;F
2014;2015;2;pøepoètený;200;Stavebnictví;4.52;22743;23771;F
2014;2015;2;pøepoètený;200;Stavebnictví;4.52;22743;23771;F
2014;2015;2;pøepoètený;200;Stavebnictví;4.52;22743;23771;F
2014;2015;2;pøepoètený;200;Stavebnictví;4.52;22743;23771;F
2014;2015;2;pøepoètený;200;Stavebnictví;4.52;22743;23771;F
2014;2015;2;pøepoètený;200;Stavebnictví;4.52;22743;23771;F
2014;2015;2;pøepoètený;200;Stavebnictví;4.52;22743;23771;F
2014;2015;2;pøepoètený;200;Stavebnictví;4.52;22743;23771;F
2014;2015;2;pøepoètený;200;Stavebnictví;4.52;22743;23771;F
2014;2015;2;pøepoètený;200;Stavebnictví;4.52;22743;23771;F
2014;2015;2;pøepoètený;200;Stavebnictví;4.52;22743;23771;F
2014;2015;3;pøepoètený;200;Stavebnictví;4.71;23179;24271;F
2014;2015;3;pøepoètený;200;Stavebnictví;4.71;23179;24271;F
2014;2015;3;pøepoètený;200;Stavebnictví;4.71;23179;24271;F
2014;2015;3;pøepoètený;200;Stavebnictví;4.71;23179;24271;F
2014;2015;3;pøepoètený;200;Stavebnictví;4.71;23179;24271;F
2014;2015;3;pøepoètený;200;Stavebnictví;4.71;23179;24271;F
2014;2015;3;pøepoètený;200;Stavebnictví;4.71;23179;24271;F
2014;2015;3;pøepoètený;200;Stavebnictví;4.71;23179;24271;F
2014;2015;3;pøepoètený;200;Stavebnictví;4.71;23179;24271;F
2014;2015;3;pøepoètený;200;Stavebnictví;4.71;23179;24271;F
2014;2015;3;pøepoètený;200;Stavebnictví;4.71;23179;24271;F
2014;2015;3;pøepoètený;200;Stavebnictví;4.71;23179;24271;F
2014;2015;3;pøepoètený;200;Stavebnictví;4.71;23179;24271;F
2014;2015;3;pøepoètený;200;Stavebnictví;4.71;23179;24271;F
2014;2015;3;pøepoètený;200;Stavebnictví;4.71;23179;24271;F
2014;2015;3;pøepoètený;200;Stavebnictví;4.71;23179;24271;F
2014;2015;3;pøepoètený;200;Stavebnictví;4.71;23179;24271;F
2014;2015;3;pøepoètený;200;Stavebnictví;4.71;23179;24271;F
2014;2015;3;pøepoètený;200;Stavebnictví;4.71;23179;24271;F
2014;2015;3;pøepoètený;200;Stavebnictví;4.71;23179;24271;F
2014;2015;3;pøepoètený;200;Stavebnictví;4.71;23179;24271;F
2014;2015;3;pøepoètený;200;Stavebnictví;4.71;23179;24271;F
2014;2015;3;pøepoètený;200;Stavebnictví;4.71;23179;24271;F
2014;2015;3;pøepoètený;200;Stavebnictví;4.71;23179;24271;F
2014;2015;3;pøepoètený;200;Stavebnictví;4.71;23179;24271;F
2014;2015;4;pøepoètený;200;Stavebnictví;5.54;24337;25686;F
2014;2015;4;pøepoètený;200;Stavebnictví;5.54;24337;25686;F
2014;2015;4;pøepoètený;200;Stavebnictví;5.54;24337;25686;F
2014;2015;4;pøepoètený;200;Stavebnictví;5.54;24337;25686;F
2014;2015;4;pøepoètený;200;Stavebnictví;5.54;24337;25686;F
2014;2015;4;pøepoètený;200;Stavebnictví;5.54;24337;25686;F
2014;2015;4;pøepoètený;200;Stavebnictví;5.54;24337;25686;F
2014;2015;4;pøepoètený;200;Stavebnictví;5.54;24337;25686;F
2014;2015;4;pøepoètený;200;Stavebnictví;5.54;24337;25686;F
2014;2015;4;pøepoètený;200;Stavebnictví;5.54;24337;25686;F
2014;2015;4;pøepoètený;200;Stavebnictví;5.54;24337;25686;F
2014;2015;4;pøepoètený;200;Stavebnictví;5.54;24337;25686;F
2014;2015;4;pøepoètený;200;Stavebnictví;5.54;24337;25686;F
2014;2015;4;pøepoètený;200;Stavebnictví;5.54;24337;25686;F
2014;2015;4;pøepoètený;200;Stavebnictví;5.54;24337;25686;F
2014;2015;4;pøepoètený;200;Stavebnictví;5.54;24337;25686;F
2014;2015;4;pøepoètený;200;Stavebnictví;5.54;24337;25686;F
2014;2015;4;pøepoètený;200;Stavebnictví;5.54;24337;25686;F
2014;2015;4;pøepoètený;200;Stavebnictví;5.54;24337;25686;F
2014;2015;4;pøepoètený;200;Stavebnictví;5.54;24337;25686;F
2014;2015;4;pøepoètený;200;Stavebnictví;5.54;24337;25686;F
2014;2015;4;pøepoètený;200;Stavebnictví;5.54;24337;25686;F
2014;2015;4;pøepoètený;200;Stavebnictví;5.54;24337;25686;F
2014;2015;4;pøepoètený;200;Stavebnictví;5.54;24337;25686;F
2014;2015;4;pøepoètený;200;Stavebnictví;5.54;24337;25686;F
2014;2015;4;pøepoètený;200;Stavebnictví;5.54;24337;25686;F
2014;2015;1;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.11;23249;23971;G
2014;2015;1;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.11;23249;23971;G
2014;2015;1;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.11;23249;23971;G
2014;2015;1;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.11;23249;23971;G
2014;2015;1;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.11;23249;23971;G
2014;2015;1;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.11;23249;23971;G
2014;2015;1;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.11;23249;23971;G
2014;2015;1;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.11;23249;23971;G
2014;2015;1;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.11;23249;23971;G
2014;2015;1;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.11;23249;23971;G
2014;2015;1;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.11;23249;23971;G
2014;2015;1;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.11;23249;23971;G
2014;2015;1;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.11;23249;23971;G
2014;2015;1;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.11;23249;23971;G
2014;2015;1;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.11;23249;23971;G
2014;2015;1;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.11;23249;23971;G
2014;2015;1;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.11;23249;23971;G
2014;2015;1;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.11;23249;23971;G
2014;2015;1;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.11;23249;23971;G
2014;2015;1;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.11;23249;23971;G
2014;2015;1;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.11;23249;23971;G
2014;2015;1;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.11;23249;23971;G
2014;2015;1;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.11;23249;23971;G
2014;2015;1;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.11;23249;23971;G
2014;2015;1;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.11;23249;23971;G
2014;2015;2;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.91;23760;24690;G
2014;2015;2;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.91;23760;24690;G
2014;2015;2;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.91;23760;24690;G
2014;2015;2;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.91;23760;24690;G
2014;2015;2;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.91;23760;24690;G
2014;2015;2;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.91;23760;24690;G
2014;2015;2;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.91;23760;24690;G
2014;2015;2;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.91;23760;24690;G
2014;2015;2;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.91;23760;24690;G
2014;2015;2;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.91;23760;24690;G
2014;2015;2;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.91;23760;24690;G
2014;2015;2;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.91;23760;24690;G
2014;2015;2;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.91;23760;24690;G
2014;2015;2;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.91;23760;24690;G
2014;2015;2;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.91;23760;24690;G
2014;2015;2;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.91;23760;24690;G
2014;2015;2;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.91;23760;24690;G
2014;2015;2;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.91;23760;24690;G
2014;2015;2;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.91;23760;24690;G
2014;2015;2;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.91;23760;24690;G
2014;2015;2;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.91;23760;24690;G
2014;2015;2;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.91;23760;24690;G
2014;2015;2;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.91;23760;24690;G
2014;2015;2;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.91;23760;24690;G
2014;2015;2;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.91;23760;24690;G
2014;2015;3;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.95;23676;24611;G
2014;2015;3;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.95;23676;24611;G
2014;2015;3;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.95;23676;24611;G
2014;2015;3;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.95;23676;24611;G
2014;2015;3;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.95;23676;24611;G
2014;2015;3;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.95;23676;24611;G
2014;2015;3;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.95;23676;24611;G
2014;2015;3;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.95;23676;24611;G
2014;2015;3;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.95;23676;24611;G
2014;2015;3;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.95;23676;24611;G
2014;2015;3;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.95;23676;24611;G
2014;2015;3;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.95;23676;24611;G
2014;2015;3;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.95;23676;24611;G
2014;2015;3;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.95;23676;24611;G
2014;2015;3;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.95;23676;24611;G
2014;2015;3;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.95;23676;24611;G
2014;2015;3;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.95;23676;24611;G
2014;2015;3;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.95;23676;24611;G
2014;2015;3;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.95;23676;24611;G
2014;2015;3;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.95;23676;24611;G
2014;2015;3;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.95;23676;24611;G
2014;2015;3;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.95;23676;24611;G
2014;2015;3;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.95;23676;24611;G
2014;2015;3;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.95;23676;24611;G
2014;2015;3;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3.95;23676;24611;G
2014;2015;4;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";5.79;24898;26340;G
2014;2015;4;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";5.79;24898;26340;G
2014;2015;4;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";5.79;24898;26340;G
2014;2015;4;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";5.79;24898;26340;G
2014;2015;4;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";5.79;24898;26340;G
2014;2015;4;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";5.79;24898;26340;G
2014;2015;4;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";5.79;24898;26340;G
2014;2015;4;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";5.79;24898;26340;G
2014;2015;4;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";5.79;24898;26340;G
2014;2015;4;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";5.79;24898;26340;G
2014;2015;4;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";5.79;24898;26340;G
2014;2015;4;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";5.79;24898;26340;G
2014;2015;4;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";5.79;24898;26340;G
2014;2015;4;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";5.79;24898;26340;G
2014;2015;4;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";5.79;24898;26340;G
2014;2015;4;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";5.79;24898;26340;G
2014;2015;4;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";5.79;24898;26340;G
2014;2015;4;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";5.79;24898;26340;G
2014;2015;4;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";5.79;24898;26340;G
2014;2015;4;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";5.79;24898;26340;G
2014;2015;4;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";5.79;24898;26340;G
2014;2015;4;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";5.79;24898;26340;G
2014;2015;4;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";5.79;24898;26340;G
2014;2015;4;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";5.79;24898;26340;G
2014;2015;4;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";5.79;24898;26340;G
2014;2015;4;pøepoètený;200;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";5.79;24898;26340;G
2014;2015;1;pøepoètený;200;Doprava a skladování;1.67;23185;23572;H
2014;2015;1;pøepoètený;200;Doprava a skladování;1.67;23185;23572;H
2014;2015;1;pøepoètený;200;Doprava a skladování;1.67;23185;23572;H
2014;2015;1;pøepoètený;200;Doprava a skladování;1.67;23185;23572;H
2014;2015;1;pøepoètený;200;Doprava a skladování;1.67;23185;23572;H
2014;2015;1;pøepoètený;200;Doprava a skladování;1.67;23185;23572;H
2014;2015;1;pøepoètený;200;Doprava a skladování;1.67;23185;23572;H
2014;2015;1;pøepoètený;200;Doprava a skladování;1.67;23185;23572;H
2014;2015;1;pøepoètený;200;Doprava a skladování;1.67;23185;23572;H
2014;2015;1;pøepoètený;200;Doprava a skladování;1.67;23185;23572;H
2014;2015;1;pøepoètený;200;Doprava a skladování;1.67;23185;23572;H
2014;2015;1;pøepoètený;200;Doprava a skladování;1.67;23185;23572;H
2014;2015;1;pøepoètený;200;Doprava a skladování;1.67;23185;23572;H
2014;2015;1;pøepoètený;200;Doprava a skladování;1.67;23185;23572;H
2014;2015;1;pøepoètený;200;Doprava a skladování;1.67;23185;23572;H
2014;2015;1;pøepoètený;200;Doprava a skladování;1.67;23185;23572;H
2014;2015;1;pøepoètený;200;Doprava a skladování;1.67;23185;23572;H
2014;2015;1;pøepoètený;200;Doprava a skladování;1.67;23185;23572;H
2014;2015;1;pøepoètený;200;Doprava a skladování;1.67;23185;23572;H
2014;2015;1;pøepoètený;200;Doprava a skladování;1.67;23185;23572;H
2014;2015;1;pøepoètený;200;Doprava a skladování;1.67;23185;23572;H
2014;2015;1;pøepoètený;200;Doprava a skladování;1.67;23185;23572;H
2014;2015;1;pøepoètený;200;Doprava a skladování;1.67;23185;23572;H
2014;2015;1;pøepoètený;200;Doprava a skladování;1.67;23185;23572;H
2014;2015;1;pøepoètený;200;Doprava a skladování;1.67;23185;23572;H
2014;2015;2;pøepoètený;200;Doprava a skladování;2.68;23660;24293;H
2014;2015;2;pøepoètený;200;Doprava a skladování;2.68;23660;24293;H
2014;2015;2;pøepoètený;200;Doprava a skladování;2.68;23660;24293;H
2014;2015;2;pøepoètený;200;Doprava a skladování;2.68;23660;24293;H
2014;2015;2;pøepoètený;200;Doprava a skladování;2.68;23660;24293;H
2014;2015;2;pøepoètený;200;Doprava a skladování;2.68;23660;24293;H
2014;2015;2;pøepoètený;200;Doprava a skladování;2.68;23660;24293;H
2014;2015;2;pøepoètený;200;Doprava a skladování;2.68;23660;24293;H
2014;2015;2;pøepoètený;200;Doprava a skladování;2.68;23660;24293;H
2014;2015;2;pøepoètený;200;Doprava a skladování;2.68;23660;24293;H
2014;2015;2;pøepoètený;200;Doprava a skladování;2.68;23660;24293;H
2014;2015;2;pøepoètený;200;Doprava a skladování;2.68;23660;24293;H
2014;2015;2;pøepoètený;200;Doprava a skladování;2.68;23660;24293;H
2014;2015;2;pøepoètený;200;Doprava a skladování;2.68;23660;24293;H
2014;2015;2;pøepoètený;200;Doprava a skladování;2.68;23660;24293;H
2014;2015;2;pøepoètený;200;Doprava a skladování;2.68;23660;24293;H
2014;2015;2;pøepoètený;200;Doprava a skladování;2.68;23660;24293;H
2014;2015;2;pøepoètený;200;Doprava a skladování;2.68;23660;24293;H
2014;2015;2;pøepoètený;200;Doprava a skladování;2.68;23660;24293;H
2014;2015;2;pøepoètený;200;Doprava a skladování;2.68;23660;24293;H
2014;2015;2;pøepoètený;200;Doprava a skladování;2.68;23660;24293;H
2014;2015;2;pøepoètený;200;Doprava a skladování;2.68;23660;24293;H
2014;2015;2;pøepoètený;200;Doprava a skladování;2.68;23660;24293;H
2014;2015;2;pøepoètený;200;Doprava a skladování;2.68;23660;24293;H
2014;2015;2;pøepoètený;200;Doprava a skladování;2.68;23660;24293;H
